TRANSFORMADOR;MACRO;MARCA_CONFIABLE;FRANJA;ETIQUETA;ESTADO_TRAFO;UBICACION;SUBESTACION;CELDA;PERIODO;KVA;MUNICIPIO;CANT_USU;ENERGIAENTRADA;ENERGIASALIDA;ENERGIAENTRADAGEN;CONSUMO_AP;CONSUMO_OTROS;PERDIDAS;IP;PERXUSU;CLIENTES_FACTOR;CLIENTES_OC;CLIENTES_PREPAGOS;CLIENTES_AUTOGENERADORES;CLIENTES_NIVEL>1;CANT_REV;BAL_MANUAL;BALANCECONFIABLE;BALANCEDEFINITIVO;BALANCECRITICADO;REGLA_APLICADA;MATRIZ;COORDENADA_X;COORDENADA_Y;ZONA;GRUPO;PERIOCIDAD;CUADRANTES;NIVEL_DE_TENSION;REGIONALES;GRUP_UBICA;CUAD_UBICA;PERIODO_INICIO;PERIODO_FIN;FILTRO_DESCART;CONSTANTE;RAMAL;ENTRADA_AJUSTADA;PERDIDAS_AJUSTADAS;IP_AJUSTADO;ENERGIASALIDAGEN;RANGO_DE_IP;IP_CALCULADO;RANGO_PERDIDAS;TRAFO_PERIODO;USU_SALEN;USU_NUEVOS;TRAFOS PRIORIZADOS.TRAFO;CANT_USU_TOTAL;CONSUMO_ADICIONAL;KVA_MENOR_15;IP_EFICIENTE_N1;PRIORIDAD;FECHA_INST_MED_MACRO;PERIODO NUM;AÑOS_MES_INSTALA;Aun_Mantener_Despues_Instalacion;Etiqueta_fin;BARRIO;VALIDAR_MI;VALIDAR_AGPE;TRAFOS_CONJUNTOS.TRAFO;VAL_CONJUNTOS;Revisiones_;etiqueta1;etiqueta2;red_abierta;etiqueta3;etiqueta4;etiqueta5;etiqueta6;etiqueta7;perdidas_no_tec;perdidas_total_gw;franja_fin;COLUMNA_FIN;DIRECCION;MARCA_MED;MODELO_MED;NUMERO_MED;SENTIDO_MED;AÑO_MED;RED_TRENZADA;period1;FLAG_Mantener_Venia_BuenoReduccion;FLAG_Ultimo_Periodo_BUENO;Transformadores_Mantener_BuenoReduccion;Acum_12_Perdidas;Acum_12_Entrada;Acum_12_Salida
4T00330;529340;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Rural;PLANTA_TIBU;TIBTIBU1;202607;5;Tibú;5;0;0;;0;0;0;0%;0;0;0;0;0;0;0;N;S;S;NO APLICO REGLA;;NA;-72,74956121;8,61100951;3;F;Mensual;9;1;TIBU;CUAD 9-25-26-27;CUAD 9 - TIBU;202508;202607;Cumple;1;CENSTIBTIBU1EC_1-TIBTIBU1_1095812;0;0;;;   <0%;0,00%;    <0;4T00330202607;0;0;;5;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,79;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;0;IP BAJO;IP BAJO;VEREDA LA PERLA;TEC;DSS-949;1036817;Unidireccional;12;NO_APLICA;202607;0;;0;0;0;0
1T09091;526017;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;15;Villa Caro;4;0;87;;0;0;-87;0%;-21,7;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,993844;8,007001;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_2-GRAC3_1069251_VDA CARMEN DE NAZARET;90;3;3,33%;;   <0%;0,00%;    <0;1T09091202607;0;0;;4;0;CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,31;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-8,67E-05;IP BAJO;IP BAJO;VEREDA AGUA BLANCA;TEC;DSS-949;1036810;Unidireccional;12;NO_APLICA;202607;0;;0;;;
1T08053;542840;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;SARDINATA;SARC1;202607;10;Sardinata;6;0;150;;0;0;-150;0%;-25;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,87266651;8,2065466;1;C;Trimestral;23;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 23 - SARDINATA - SAN_ROQUE;202508;202607;Cumple;1;CENSSARC1EC_3-SARC1_1127744_SARDINATA;155;5;3,23%;;   <0%;0,00%;    <0;1T08053202607;0;0;;6;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;100;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00015008;IP BAJO;IP BAJO;EL DIAMANTE;TEC;DSS-949;1036797;Unidireccional;12;NO_APLICA;202607;0;;0;;;
5T00677;535849;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;LOS ALPES;LOS_ALPES;202607;10;La Esperanza;7;0;155;;0;0;-155;0%;-22,2;0;0;0;0;0;0;N;N;S;NO APLICO REGLA;;NA;-73,25626195;7,70615851;2;E;Trimestral;18;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 18 - CACHIRA;202508;202607;Cumple;1;CENSLOS_ALPES-1LOS_ALPES_F;161;6;3,73%;;   <0%;0,00%;    <0;5T00677202607;0;0;;7;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,78;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00015537;IP BAJO;IP BAJO;V/DA BRILLANTE BAJO;ELS;A-1100;12158391;Unidireccional;12;NO_APLICA;202607;0;;0;;;
3T03055;515369;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;TARRA;TARC1;202607;10;El Tarra;4;0;461;;0;0;-461;0%;-115,2;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,05713;8,603804;2;D;Bimensual;15;1;OCAÑA;CUAD 12-13-14-15;CUAD 15 - SAN PABLO Y EL TARRA;202508;202607;Cumple;1;CENSTARC1EC_1-TARC1_1070210;477;16;3,35%;;   <0%;0,00%;    <0;3T03055202607;0;0;;4;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;69,06;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00046097;IP BAJO;IP BAJO;VDA KMT 90 EL TARRA;ELS;A-1100;12158299;Unidireccional;12;NO_APLICA;202607;0;;0;;;
3T03031;515385;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;TARRA;TARC1;202607;10;El Tarra;7;0;282;;0;0;-282;0%;-40,3;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,12718791;8,55712815;2;D;Bimensual;15;1;OCAÑA;CUAD 12-13-14-15;CUAD 15 - SAN PABLO Y EL TARRA;202508;202607;Cumple;1;CENSTARC1-1TARC1_F;292;10;3,42%;;   <0%;0,00%;    <0;3T03031202607;0;0;;7;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,62;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00028194;IP BAJO;IP BAJO;VDA MANZANARES EL TARRA;ELS;A-1100;12158298;Unidireccional;12;NO_APLICA;202607;0;;0;;;
3T01939;515368;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;TARRA;TARC1;202607;10;El Tarra;3;0;222;;0;0;-222;0%;-74;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,04514038;8,59831605;2;D;Bimensual;15;1;OCAÑA;CUAD 12-13-14-15;CUAD 15 - SAN PABLO Y EL TARRA;202508;202607;Cumple;1;CENSTARC1EC_1-TARC1_1070210;230;8;3,48%;;   <0%;0,00%;    <0;3T01939202607;0;0;;3;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,92;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00022197;IP BAJO;IP BAJO;KM 90 TARRA;ELS;A-1100;12158301;Unidireccional;12;NO_APLICA;202607;0;;0;;;
3T01748;447637;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;CONVENCION;CONSAL_CARME;202607;10;Convención;13;0;613;;0;0;-613;0%;-47,1;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,37551463;8,47504142;2;D;Bimensual;13;1;OCAÑA;CUAD 12-13-14-15;CUAD 13 - CONVENCIÓN;202508;202607;Cumple;1;CENSCONSAL_CARMEEC_3-CONSAL_CARMEN_1067635;634;21;3,31%;;   <0%;0,00%;    <0;3T01748202607;0;0;;13;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;97,29;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;-0,001;-0,00061292;IP BAJO;IP BAJO;KDX 33 LA VEGA EL POLEO;ELS;A-1100;12158404;Unidireccional;12;NO_APLICA;202607;0;;0;;;
1T10847;564645;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;2;0;0;;0;0;0;0%;0;0;0;0;0;0;0;;S;S;NO APLICO REGLA;;NA;-72,954734;7,994826;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;0;0;;;   <0%;0,00%;    <0;1T10847202607;0;0;;2;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;98,59;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;0;IP BAJO;IP BAJO;VDA MOSQUITO T48;ELS;A-1100;12158076;Unidireccional;12;NO_APLICA;202607;0;;0;0;0;0
1T10839;564649;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;8;0;341;;0;0;-341;0%;-42,6;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,934522;8,01547;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;353;12;3,40%;;   <0%;0,00%;    <0;1T10839202607;0;0;;8;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,06;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00034099;IP BAJO;IP BAJO;VDA LA GAMUZA T40;ELS;A-1100;12158050;Unidireccional;12;NO_APLICA;202607;0;;0;;;
1T10834;564670;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;3;0;9;;0;0;-9;0%;-3;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,92284791;8,05283864;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;9;0;0,00%;;   <0%;0,00%;    <0;1T10834202607;0;0;;3;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;98,87;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-9,12E-06;IP BAJO;IP BAJO;VDA PAMPLONA T35;ELS;A-1100;12158053;Unidireccional;12;NO_APLICA;202607;0;;0;;;
1T10832;568831;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;7;0;526;;0;0;-526;0%;-75,1;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,934952;8,047899;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;544;18;3,31%;;   <0%;0,00%;    <0;1T10832202607;0;0;;7;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,02;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;-0,001;-0,00052555;IP BAJO;IP BAJO;VDA PAMPLONA T33;ELS;A-1100;12158033;Unidireccional;12;NO_APLICA;202607;0;;0;;;
1T10822;564660;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;6;0;167;;0;0;-167;0%;-27,8;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,920909;8,079133;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;173;6;3,47%;;   <0%;0,00%;    <0;1T10822202607;0;0;;6;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;95,09;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00016681;IP BAJO;IP BAJO;VDA EL TESORO T23;ELS;A-1100;12158069;Unidireccional;12;NO_APLICA;202607;0;;0;;;
1T10816;564650;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;3;0;259;;0;0;-259;0%;-86,3;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,946777;8,070302;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;268;9;3,36%;;   <0%;0,00%;    <0;1T10816202607;0;0;;3;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;97,78;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00025888;IP BAJO;IP BAJO;VDA LAS CUADRAS T17;ELS;A-1100;12158052;Unidireccional;12;NO_APLICA;202607;0;;0;-57,56;2566,61;2624,17
1T10807;564662;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;GRAMALOTE;GRAC3;202607;10;Bucarasica;4;0;55;;0;0;-55;0%;-13,8;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,96108243;8,05654355;1;C;Trimestral;22;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 22 - GRAMALOTE;202508;202607;Cumple;1;CENSGRAC3EC_7-GRAC3_1085813;57;2;3,51%;;   <0%;0,00%;    <0;1T10807202607;0;0;;4;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,38;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-5,51E-05;IP BAJO;IP BAJO;VDA EL PARAISO T8;ELS;A-1100;12158039;Unidireccional;12;NO_APLICA;202607;0;;0;78,06;419,96;341,9
1T06444;507775;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;SALAZAR;SALC4;202607;10;Salazar;7;0;441;;0;0;-441;0%;-63;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-72,79249743;7,73252419;1;C;Trimestral;21;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 21 - SALAZAR;202508;202607;Cumple;1;CENSSALC4-1SALC4_F;456;15;3,29%;;   <0%;0,00%;    <0;1T06444202607;0;0;;7;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,95;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-0,00044073;IP BAJO;IP BAJO;VEREDA LA POTRERA MPIO SALAZAR;ELS;A-1100;12158586;Unidireccional;12;NO_APLICA;202607;0;;0;;;
5T01736;531131;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Rural;LA_MIEL;LA_MIEL;202607;10;Cáchira;2;0;0;;0;0;0;0%;0;0;0;0;0;0;0;N;S;S;NO APLICO REGLA;;NA;-73,19417193;7,67419062;2;E;Trimestral;18;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 18 - CACHIRA;202508;202607;Cumple;1;CENSLA_MIELEC_1-LA_MIEL_1127702;0;0;;;   <0%;0,00%;    <0;5T01736202607;0;0;;2;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;0;validar;validar;validar;validar;validar;0;0;IP BAJO;IP BAJO;T12 VDA EL RECREO;ELS;A-1100;10122900;Unidireccional;10;TRENZADO;202607;0;;0;0;0;0
5T01655;537056;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;LA_MIEL;LA_MIEL;202607;10;Cáchira;6;0;63;;0;0;-63;0%;-10,4;0;0;0;0;0;0;N;N;S;NO APLICO REGLA;;NA;-73,23291221;7,67030237;2;E;Trimestral;18;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 18 - CACHIRA;202508;202607;Cumple;1;CENSLA_MIELEC_1-LA_MIEL_1127702;65;2;3,08%;;   <0%;0,00%;    <0;5T01655202607;0;0;;6;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;100;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-6,27E-05;IP BAJO;IP BAJO;VDA LAS CRUCES-CACHIRA;ELS;A-1100;10070530;Unidireccional;10;NO_APLICA;202607;0;;0;;;
5T01554;492902;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;MONTESI;MONTESITOS;202607;10;Río de Oro;2;0;137;;0;0;-137;0%;-68,4;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,46075699;8,23284196;2;E;Trimestral;24;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 24 - AGUACHICA RURAL;202508;202607;Cumple;1;CENSMONTESITOSEC_ 6-MONTESITOS_1099867_VDA SAN PED;142;5;3,52%;;   <0%;0,00%;    <0;5T01554202607;0;0;;2;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;;validar;validar;validar;validar;validar;0;-0,0001368;IP BAJO;IP BAJO;FCA SALOBRE;ELS;A-1100;9035557;Unidireccional;9;NO_APLICA;202607;0;;0;75,88;1007,56;931,68
5T01542;496846;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;SUB/LOS MANGOS;LOS_MANGOS;202607;10;Cáchira;7;0;72;;0;0;-72;0%;-10,3;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,03216057;7,68300776;2;E;Trimestral;18;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 18 - CACHIRA;202508;202607;Cumple;1;CENSLOS_MANGOSEC_1-LOS_MANGOS_1123001;75;3;4,00%;;   <0%;0,00%;    <0;5T01542202607;0;0;;7;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,95;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-7,21E-05;IP BAJO;IP BAJO;KDX 7-1 BARROHONDO;ELS;A-1100;9040698;Unidireccional;9;NO_APLICA;202607;0;;0;230,65;1584,68;1354,03
5T01537;496841;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Rural;SUB/LOS MANGOS;LOS_MANGOS;202607;10;Cáchira;3;0;0;;0;0;0;0%;0;0;0;0;0;0;0;;S;S;NO APLICO REGLA;;NA;-72,99674305;7,66678781;2;E;Trimestral;18;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 18 - CACHIRA;202508;202607;Cumple;1;CENSLOS_MANGOSEC_1-LOS_MANGOS_1123001;0;0;;;   <0%;0,00%;    <0;5T01537202607;0;0;;3;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,9;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;0;IP BAJO;IP BAJO;KDX42-1 BARRO HONDO;ELS;A-1100;9040699;Unidireccional;9;NO_APLICA;202607;0;;0;0;0;0
5T01535;496839;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Rural;SUB/LOS MANGOS;LOS_MANGOS;202607;10;Cáchira;3;0;0;;0;0;0;0%;0;0;0;0;0;0;0;;S;S;NO APLICO REGLA;;NA;-72,99262038;7,67714525;2;E;Trimestral;18;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 18 - CACHIRA;202508;202607;Cumple;1;CENSLOS_MANGOSEC_1-LOS_MANGOS_1123001;0;0;;;   <0%;0,00%;    <0;5T01535202607;0;0;;3;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;99,89;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;0;IP BAJO;IP BAJO;KDX 48-1 BARRO HONDO;ELS;A-1100;8065236;Unidireccional;8;NO_APLICA;202607;0;;0;0;0;0
5T01515;495379;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;AGUACHICA;AGUC5;202607;10;Aguachica;1;0;215;;0;0;-215;0%;-215;0;0;0;0;0;0;N;N;S;NO APLICO REGLA;;NA;-73,675943;8,151504;2;E;Mensual;24;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 24 - AGUACHICA RURAL;202508;202607;Cumple;1;CENSAGUC5EC_3-AGUC5_1059782_FINCA MEDIOS CAÑOS;222;7;3,15%;;   <0%;0,00%;    <0;5T01515202607;0;0;;1;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;;validar;validar;validar;validar;validar;0;-0,000215;IP BAJO;IP BAJO;VIVERO MADRIGAL;ELS;A-1100;10122385;Unidireccional;10;NO_APLICA;202607;0;;0;;;
5T01512;492892;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Rural;MONTESI;MONTESITOS;202607;10;Río de Oro;1;0;0;;0;0;0;0%;0;0;0;0;0;0;0;;S;S;NO APLICO REGLA;;NA;-73,44763053;8,23235244;2;E;Trimestral;24;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 24 - AGUACHICA RURAL;202508;202607;Cumple;1;CENSMONTESITOSEC_ 6-MONTESITOS_1099867_VDA SAN PED;0;0;;;   <0%;0,00%;    <0;5T01512202607;0;0;;1;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;97,88;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;0;IP BAJO;IP BAJO;VDA QUEBRADA SECA PARTE ALTA;ELS;A-1100;9035560;Unidireccional;9;NO_APLICA;202607;0;;0;0;0;0
5T01511;492889;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;MONTESI;MONTESITOS;202607;10;Río de Oro;3;0;28;;0;0;-28;0%;-9,3;0;0;0;0;0;0;;N;S;NO APLICO REGLA;;NA;-73,44944197;8,23886279;2;E;Trimestral;24;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 24 - AGUACHICA RURAL;202508;202607;Cumple;1;CENSMONTESITOSEC_ 6-MONTESITOS_1099867_VDA SAN PED;29;1;3,45%;;   <0%;0,00%;    <0;5T01511202607;0;0;;3;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;98,87;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;0;-2,80E-05;IP BAJO;IP BAJO;VDA QUEBRADA SECA PARTE ALTA;ELS;A-1100;9035563;Unidireccional;9;NO_APLICA;202607;0;;0;;;
5T01500;489764;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;AGUACHICA;AGUC4;202607;10;Aguachica;1;0;59;;0;0;-59;0%;-59;0;0;0;0;0;0;N;N;S;NO APLICO REGLA;;NA;-73,62429381;8,43491753;2;E;Mensual;17;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 17 - AGUACHICA;202508;202607;Cumple;1;CENSAGUC4EC_2-AGUC4_1110577;61;2;3,28%;;   <0%;0,00%;    <0;5T01500202607;0;0;;1;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;;validar;validar;validar;validar;validar;0;-5,90E-05;IP BAJO;IP BAJO;HDA SINLANDIA VIA NOREAM A BESOTE;ELS;A-1100;9035618;Unidireccional;9;NO_APLICA;202607;0;;0;49,55;424,55;375
5T00879;480011;MANTENER;IP BAJO;No Tiene Etiqueta;Activo;Rural;LAMATA;LAMATA;202607;10;La Gloria;5;0;995;;0;0;-995;0%;-198,9;0;0;0;0;0;0;N;N;;NO APLICO REGLA;;NA;-73,63821773;8,63349202;2;E;Mensual;16;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 16 - PELAYA - AYACUCHO;202508;202607;Cumple;1;CENSLAMATAEC_2-LAMATA_1127664_LA GLORIA, CESAR;1029;34;3,30%;;   <0%;0,00%;    <0;5T00879202607;0;0;;5;0;NO_CUMPLE;9,12%;4A<15kwh;;202607;;Sí, sigue en Mantener después de Instalación;Validar;NULO;SIN_MI;SIN_AGPE;;NO;;validar;validar;98,81;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;Red_abierta > 60%;-0,001;-0,00099454;IP BAJO;IP BAJO;V/DA CAÑO ALONSO TRF8;ELS;A-1100;9041633;Unidireccional;9;NO_APLICA;202607;0;;0;;;
